prod_id,country,list_price,prod_desc,prod_long_desc,theme_name,ages,piece_count,set_name,num_reviews,play_star_rating,review_difficulty,star_rating,val_star_rating
60140,AT,73.1878,blah,blahblah,City,5-12,561,Bulldozer Break-in,9.0,3.9,Easy,3.3,3.6
60160,AT,60.9878,blah,blahblah,City,7-12,426,Jungle Mobile Lab,3.0,4.7,Average,5.0,4.7
60166,AT,60.9878,blah,blahblah,City,6-12,415,Heavy-duty Rescue Helicopter,8.0,4.4,Challenging,4.4,4.0
60173,AT,60.9878,blah,blahblah,City,5-12,303,Mountain Arrest,2.0,4.5,Average,4.0,2.5
60153,AT,48.7878,blah,blahblah,City,5-12,169,People pack – Fun at the beach,10.0,4.3,Very Easy,4.1,3.6
60139,AT,48.7878,blah,blahblah,City,6-12,374,Mobile Command Center,10.0,3.9,Easy,4.0,3.3
60175,AT,48.7878,blah,blahblah,City,5-12,387,Mountain River Heist,,,nan,,
60154,AT,48.7878,blah,blahblah,City,5-12,337,Bus Station,16.0,3.6,Easy,3.3,2.7
60186,AT,48.7878,blah,blahblah,City,5-12,294,Mining Heavy Driller,1.0,4.0,Average,5.0,4.0
60182,AT,36.5878,blah,blahblah,City,5-12,344,Pickup & Caravan,7.0,5.0,Easy,5.0,5.0
60138,AT,36.5878,blah,blahblah,City,5-12,294,High-speed Chase,14.0,4.2,Average,4.2,4.1
60165,AT,36.5878,blah,blahblah,City,5-12,347,4 x 4 Response Unit,2.0,4.5,Very Easy,5.0,5.0
60108,AT,36.5878,blah,blahblah,City,5-12,257,Fire Response Unit,8.0,4.2,Average,3.9,3.8
60159,AT,36.5878,blah,blahblah,City,6-12,378,Jungle Halftrack Mission,5.0,4.8,Easy,4.8,4.6
60183,AT,36.5878,blah,blahblah,City,5-12,310,Heavy Cargo Transport,7.0,4.4,Easy,4.7,4.7
60172,AT,36.5878,blah,blahblah,City,5-12,297,Dirt Road Pursuit,,,nan,,
60180,AT,24.3878,blah,blahblah,City,6-12,192,Monster Truck,4.0,5.0,Average,5.0,5.0
60150,AT,24.3878,blah,blahblah,City,5-12,249,Pizza Van,35.0,4.6,Easy,4.9,4.8
60107,AT,24.3878,blah,blahblah,City,5-12,214,Fire Ladder Truck,11.0,4.5,Easy,4.5,4.1
7895,AT,24.3878,blah,blahblah,City,5-12,8,Switching Tracks,47.0,4.2,Very Easy,4.1,3.6
60148,AT,24.3878,blah,blahblah,City,5-12,239,ATV Race Team,12.0,4.7,Easy,4.8,4.6
60137,AT,24.3878,blah,blahblah,City,5-12,144,Tow Truck Trouble,8.0,4.4,Easy,4.3,4.0
60181,AT,24.3878,blah,blahblah,City,5-12,174,Forest Tractor,7.0,4.3,Easy,4.4,4.2
60179,AT,24.3878,blah,blahblah,City,5-12,190,Ambulance Helicopter,6.0,4.2,Easy,3.8,4.7
10751,AT,24.3878,blah,blahblah,Juniors,4-7,115,Mountain Police Chase,,,nan,,
60164,AT,24.3878,blah,blahblah,City,5-12,141,Sea Rescue Plane,3.0,4.3,Easy,4.3,4.7
60158,AT,24.3878,blah,blahblah,City,6-12,201,Jungle Cargo Helicopter,5.0,4.3,Average,4.4,3.8
7499,AT,21.9478,blah,blahblah,City,5-12,24,Flexible and Straight Tracks,89.0,2.9,Easy,2.5,2.2
60185,AT,18.2878,blah,blahblah,City,5-12,127,Mining Power Splitter,1.0,5.0,Easy,5.0,5.0
60176,AT,18.2878,blah,blahblah,City,5-12,126,Wild River Escape,1.0,5.0,Easy,5.0,4.0
60157,AT,12.1878,blah,blahblah,City,5-12,88,Jungle Starter Set,12.0,4.5,Easy,4.9,4.6
60163,AT,12.1878,blah,blahblah,City,5-12,76,Coast Guard Starter Set,4.0,4.8,Very Easy,5.0,4.5
7280,AT,12.1878,blah,blahblah,City,5-12,2,Straight & Crossroad Plates,85.0,4.1,Very Easy,3.5,2.3
10750,AT,12.1878,blah,blahblah,Juniors,4-7,73,Road Repair Truck,,,nan,,
7281,AT,12.1878,blah,blahblah,City,5-12,2,T-Junction & Curved Road Plates,40.0,4.1,Very Easy,3.9,2.8
60171,AT,12.1878,blah,blahblah,City,5-12,88,Mountain Fugitives,2.0,,nan,5.0,
60184,AT,12.1878,blah,blahblah,City,5-12,82,Mining Team,2.0,4.5,Very Easy,5.0,4.0
60178,AT,12.1878,blah,blahblah,City,5-12,78,Speed Record Car,1.0,4.0,Easy,5.0,4.0
60170,AT,7.3078,blah,blahblah,City,5-12,37,Off-Road Chase,2.0,4.5,Very Easy,4.5,5.0
60156,AT,7.3078,blah,blahblah,City,5-12,53,Jungle Buggy,5.0,3.8,Easy,3.6,4.2
10704,AT,42.6878,blah,blahblah,Classic,4-99,900,Creative Box,2.0,3.5,nan,4.5,4.5
10696,AT,36.5878,blah,blahblah,Classic,4-99,484,LEGO® Medium Creative Brick Box,11.0,4.6,Easy,4.6,4.7
10703,AT,30.4878,blah,blahblah,Classic,4-99,502,Creative Builder Box,2.0,5.0,Average,4.0,4.0
10715,AT,30.4878,blah,blahblah,Classic,4-99,442,Bricks on a Roll,,,nan,,
10713,AT,24.3878,blah,blahblah,Classic,4-99,213,Creative Suitcase,2.0,5.0,Very Easy,5.0,5.0
10693,AT,24.3878,blah,blahblah,Classic,4-99,303,LEGO® Creative Supplement,8.0,4.8,Easy,4.9,4.9
10701,AT,18.2878,blah,blahblah,Classic,4-99,1,Gray Baseplate,24.0,4.3,Very Easy,4.1,3.5
10692,AT,18.2878,blah,blahblah,Classic,4-99,221,LEGO® Creative Bricks,7.0,4.3,Easy,4.1,4.3
10700,AT,9.7478,blah,blahblah,Classic,4-99,1,Green Baseplate,46.0,3.2,Very Easy,2.6,2.5
10714,AT,9.7478,blah,blahblah,Classic,4-99,1,Blue Baseplate,6.0,4.7,Very Easy,4.7,4.3
10706,AT,6.0878000000000005,blah,blahblah,Classic,4-99,78,Blue Creativity Box,8.0,4.6,Very Easy,4.8,5.0
10708,AT,6.0878000000000005,blah,blahblah,Classic,4-99,66,Green Creativity Box,5.0,4.5,Easy,4.8,4.5
10707,AT,6.0878000000000005,blah,blahblah,Classic,4-99,55,Red Creativity Box,4.0,4.3,Average,4.5,4.3
10709,AT,6.0878000000000005,blah,blahblah,Classic,4-99,60,Orange Creativity Box,3.0,2.7,Easy,4.7,5.0
630,AT,3.0378000000000003,blah,blahblah,Classic,4+,1,Brick Separator,180.0,4.0,Very Easy,4.8,4.6
10698,AT,54.8878,blah,blahblah,Classic,4-99,790,LEGO® Large Creative Brick Box,4.0,5.0,Easy,5.0,5.0
31069,AT,73.1878,blah,blahblah,Creator 3-in-1,8-12,728,Modular Family Villa,11.0,3.2,Average,3.4,3.2
31052,AT,73.1878,blah,blahblah,Creator 3-in-1,9-14,792,Vacation Getaways,23.0,4.7,Average,4.9,4.3
31070,AT,60.9878,blah,blahblah,Creator 3-in-1,9-12,670,Turbo Track Racer,14.0,4.2,Average,4.5,4.3
31081,AT,48.7878,blah,blahblah,Creator 3-in-1,8-12,422,Modular Skate House,4.0,4.0,Average,4.8,4.3
31068,AT,42.6878,blah,blahblah,Creator 3-in-1,8-12,386,Modular Modern Home,10.0,3.2,Average,3.8,3.9
31079,AT,36.5878,blah,blahblah,Creator 3-in-1,8-12,379,Sunshine Surfer Van,5.0,4.0,Easy,4.4,4.2
31080,AT,36.5878,blah,blahblah,Creator 3-in-1,7-12,374,Modular Winter Vacation,2.0,4.0,Easy,3.5,4.0
31066,AT,36.5878,blah,blahblah,Creator 3-in-1,7-12,285,Space Shuttle Explorer,12.0,4.3,Easy,4.2,4.4
31067,AT,30.4878,blah,blahblah,Creator 3-in-1,7-12,356,Modular Poolside Holiday,8.0,4.0,Average,4.6,4.9
31076,AT,24.3878,blah,blahblah,Creator 3-in-1,7-12,200,Daredevil Stunt Plane,1.0,5.0,Average,5.0,5.0
31075,AT,24.3878,blah,blahblah,Creator 3-in-1,7-12,225,Outback Adventures,1.0,5.0,Easy,4.0,4.0
31074,AT,24.3878,blah,blahblah,Creator 3-in-1,7-12,241,Rocket Rally Car,2.0,4.5,Easy,5.0,5.0
31062,AT,21.9478,blah,blahblah,Creator 3-in-1,7-12,205,Robo Explorer,9.0,4.5,Average,4.8,4.3
31058,AT,18.2878,blah,blahblah,Creator 3-in-1,7-12,174,Mighty Dinosaurs,27.0,4.5,Easy,4.7,4.7
31073,AT,18.2878,blah,blahblah,Creator 3-in-1,7-12,223,Mythical Creatures,5.0,4.7,Easy,4.4,5.0
31056,AT,12.1878,blah,blahblah,Creator 3-in-1,6-12,122,Green Cruiser,6.0,4.5,Easy,4.5,4.7
31057,AT,12.1878,blah,blahblah,Creator 3-in-1,6-12,102,Air Blazer,1.0,4.0,Easy,4.0,4.0
31071,AT,12.1878,blah,blahblah,Creator 3-in-1,6-12,109,Drone Explorer,1.0,5.0,Average,5.0,5.0
31072,AT,12.1878,blah,blahblah,Creator 3-in-1,6-12,109,Extreme Engines,,,nan,,
10260,AT,182.9878,blah,blahblah,Creator Expert,16+,2480,Downtown Diner,62.0,4.4,Challenging,4.6,4.3
10256,AT,402.5878,blah,blahblah,Creator Expert,16+,5923,Taj Mahal,43.0,3.9,Challenging,4.8,4.5
10255,AT,292.7878,blah,blahblah,Creator Expert,16+,4002,Assembly Square,99.0,4.7,Challenging,4.8,4.5
10214,AT,268.3878,blah,blahblah,Creator Expert,16+,4295,Tower Bridge,228.0,4.2,Challenging,4.8,4.6
10253,AT,268.3878,blah,blahblah,Creator Expert,16+,4163,Big Ben,64.0,3.7,Challenging,4.6,4.6
10257,AT,219.5878,blah,blahblah,Creator Expert,16+,2670,Carousel,53.0,4.2,Challenging,4.4,4.2
10247,AT,219.5878,blah,blahblah,Creator Expert,16+,2464,Ferris Wheel,91.0,4.9,Challenging,4.9,4.7
10243,AT,182.9878,blah,blahblah,Creator Expert,16+,2469,Parisian Restaurant,202.0,4.7,Challenging,4.9,4.7
10246,AT,182.9878,blah,blahblah,Creator Expert,16+,2262,Detective’s Office,177.0,4.4,Challenging,4.6,4.4
10251,AT,182.9878,blah,blahblah,Creator Expert,16+,2382,Brick Bank,115.0,4.5,Challenging,4.7,4.2
10258,AT,146.3878,blah,blahblah,Creator Expert,16+,1686,London Bus,53.0,4.1,Average,4.6,4.3
10220,AT,121.9878,blah,blahblah,Creator Expert,16+,1334,Volkswagen T1 Camper Van,337.0,4.3,Challenging,4.7,4.5
10252,AT,109.7878,blah,blahblah,Creator Expert,16+,1167,Volkswagen Beetle,66.0,4.5,Average,4.9,4.7
10242,AT,109.7878,blah,blahblah,Creator Expert,16+,1077,MINI Cooper,134.0,4.4,Average,4.7,4.5
10249,AT,85.3878,blah,blahblah,Creator Expert,12+,898,Winter Toy Shop,142.0,3.9,Average,3.8,3.7
70922,AT,329.3878,blah,blahblah,THE LEGO® BATMAN MOVIE,14+,3444,The Joker™ Manor,19.0,4.9,Challenging,5.0,4.9
76087,AT,146.3878,blah,blahblah,DC Comics™ Super Heroes,9-14,955,Flying Fox: Batmobile Airlift Attack,13.0,4.1,Average,3.7,3.0
76086,AT,60.9878,blah,blahblah,DC Comics™ Super Heroes,7-14,622,Knightcrawler Tunnel Attack,6.0,5.0,Average,5.0,4.8
70921,AT,60.9878,blah,blahblah,THE LEGO® BATMAN MOVIE,7-14,425,Harley Quinn™ Cannonball Attack,5.0,3.2,Average,3.2,2.6
76097,AT,48.7878,blah,blahblah,DC Comics™ Super Heroes,7-14,406,Lex Luthor™ Mech Takedown,5.0,5.0,Average,4.8,4.8
76098,AT,42.6878,blah,blahblah,DC Comics™ Super Heroes,6-12,271,Speed Force Freeze Pursuit,6.0,4.5,Easy,4.8,4.5
70919,AT,42.6878,blah,blahblah,THE LEGO® BATMAN MOVIE,7-14,267,The Justice League™ Anniversary Party,5.0,3.6,Easy,3.2,3.4
70920,AT,42.6878,blah,blahblah,THE LEGO® BATMAN MOVIE,7-14,293,Egghead™ Mech Food Fight,11.0,4.9,Average,4.7,4.6
10753,AT,36.5878,blah,blahblah,Juniors,4-7,151,The Joker™ Batcave Attack,1.0,5.0,Easy,5.0,5.0
76085,AT,30.4878,blah,blahblah,DC Comics™ Super Heroes,6-12,197,Battle of Atlantis,9.0,3.9,Easy,4.2,3.9
70918,AT,30.4878,blah,blahblah,THE LEGO® BATMAN MOVIE,7-14,198,The Bat-Dune Buggy,2.0,4.0,nan,4.5,4.0
76096,AT,30.4878,blah,blahblah,DC Comics™ Super Heroes,6-12,199,Superman™ & Krypto™ Team-Up,1.0,5.0,Average,5.0,5.0
70923,AT,97.5878,blah,blahblah,THE LEGO® BATMAN MOVIE,8-14,643,The Bat-Space Shuttle,9.0,4.4,Average,4.8,3.5
71171,AT,121.9878,blah,blahblah,DIMENSIONS™,7-14,267,LEGO® DIMENSIONS™ PLAYSTATION® 4 Starter Pack,6.0,4.7,Average,4.3,4.0
71242,AT,54.8878,blah,blahblah,DIMENSIONS™,7-14,259,Ghostbusters™ Story Pack,5.0,4.8,Average,4.2,3.6
71264,AT,54.8878,blah,blahblah,DIMENSIONS™,7-14,156,THE LEGO® BATMAN MOVIE Story Pack,2.0,4.5,Easy,4.5,3.5
71248,AT,36.5878,blah,blahblah,DIMENSIONS™,7-14,76,Mission: Impossible™ Level Pack,6.0,4.2,Easy,4.5,3.4
71228,AT,36.5878,blah,blahblah,DIMENSIONS™,7-14,115,The Ghostbusters™ Level Pack,7.0,4.4,Easy,4.7,4.3
71247,AT,30.4878,blah,blahblah,DIMENSIONS™,7-14,119,Harry Potter™ Team Pack,4.0,5.0,Easy,5.0,4.3
71246,AT,30.4878,blah,blahblah,DIMENSIONS™,7-14,96,Adventure Time™ Team Pack,3.0,5.0,Easy,4.7,4.0
71346,AT,30.4878,blah,blahblah,DIMENSIONS™,7-14,93,The Powerpuff Girls™ Team Pack,,,nan,,
71229,AT,30.4878,blah,blahblah,DIMENSIONS™,7-14,92,DC Comics™ Team Pack,2.0,4.0,Easy,4.0,3.5
71245,AT,30.4878,blah,blahblah,DIMENSIONS™,7-14,102,Adventure Time™ Level Pack,4.0,4.8,Very Easy,4.5,4.0
71255,AT,30.4878,blah,blahblah,DIMENSIONS™,7-14,105,Teen Titans Go!™ Team Pack,2.0,3.5,Easy,4.0,3.5
71349,AT,18.2878,blah,blahblah,DIMENSIONS™,7-14,56,Beetlejuice™ Fun Pack,1.0,5.0,Easy,5.0,5.0
71238,AT,18.2878,blah,blahblah,DIMENSIONS™,7-14,40,Cyberman™ Fun Pack,7.0,4.5,Easy,4.6,4.3
71344,AT,18.2878,blah,blahblah,DIMENSIONS™,7-14,57,Excalibur Batman™ Fun Pack,1.0,5.0,Average,5.0,5.0
71343,AT,18.2878,blah,blahblah,DIMENSIONS™,7-14,56,The Powerpuff Girls™ Fun Pack,1.0,4.0,Easy,5.0,5.0
71251,AT,18.2878,blah,blahblah,DIMENSIONS™,7-14,73,A-Team™ Fun Pack,3.0,3.7,Easy,4.3,4.0
71234,AT,18.2878,blah,blahblah,DIMENSIONS™,7-14,58,Sensei Wu Fun Pack,2.0,4.5,Easy,4.5,4.0
71240,AT,18.2878,blah,blahblah,DIMENSIONS™,7-14,52,Bane™ Fun Pack,2.0,3.5,Easy,4.0,3.5
71217,AT,18.2878,blah,blahblah,DIMENSIONS™,7-14,45,Zane Fun Pack,8.0,3.6,Easy,4.0,3.5
71287,AT,18.2878,blah,blahblah,DIMENSIONS™,7-14,56,Teen Titans Go!™ Fun Pack,,,nan,,
71203,AT,36.5878,blah,blahblah,DIMENSIONS™,7-14,85,Portal® 2 Level Pack,13.0,4.1,Average,4.1,3.9
71286,AT,18.2878,blah,blahblah,DIMENSIONS™,7-14,55,Knight Rider™ Fun Pack,3.0,4.0,Easy,4.0,3.7
71221,AT,18.2878,blah,blahblah,DIMENSIONS™,7-14,38,Wicked Witch™ Fun Pack,7.0,4.1,Easy,4.3,3.7
71040,AT,426.9878,blah,blahblah,Disney™,16+,4080,The Disney Castle,171.0,4.5,Challenging,4.7,4.5
71042,AT,243.9878,blah,blahblah,Disney™,14+,2294,Silent Mary,52.0,3.3,Average,4.5,4.3
41154,AT,97.5878,blah,blahblah,Disney™,6-12,585,Cinderella's Dream Castle,3.0,4.3,Challenging,4.3,3.3
41148,AT,85.3878,blah,blahblah,Disney™,6-12,701,Elsa's Magical Ice Palace,5.0,4.0,Average,4.0,3.8
41153,AT,60.9878,blah,blahblah,Disney™,6-12,380,Ariel's Royal Celebration Boat,3.0,4.3,Average,4.3,3.3
41150,AT,48.7878,blah,blahblah,Disney™,6-12,307,Moana’s Ocean Voyage,3.0,4.7,Easy,4.7,4.7
41146,AT,48.7878,blah,blahblah,Disney™,6-12,350,Cinderella's Enchanted Evening,4.0,4.3,Average,4.8,4.3
10744,AT,48.7878,blah,blahblah,Juniors,4-7,191,Thunder Hollow Crazy 8 Race,2.0,5.0,Average,5.0,4.5
41152,AT,48.7878,blah,blahblah,Disney™,6-12,322,Sleeping Beauty's Fairytale Castle,3.0,4.7,Easy,4.3,4.3
41145,AT,36.5878,blah,blahblah,Disney™,5-12,222,Ariel and the Magical Spell,2.0,5.0,Average,5.0,4.5
10743,AT,30.4878,blah,blahblah,Juniors,4-7,116,Smokey's Garage,2.0,5.0,Easy,4.5,5.0
10736,AT,30.4878,blah,blahblah,Juniors,4-7,94,Anna & Elsa's Frozen Playground,3.0,4.7,Average,4.7,4.7
41155,AT,24.3878,blah,blahblah,Disney™,5-12,125,Elsa's Market Adventure,,,nan,,
10742,AT,24.3878,blah,blahblah,Juniors,4-7,95,Willy's Butte Speed Training,2.0,2.5,Easy,3.0,3.0
41151,AT,18.2878,blah,blahblah,Disney™,5-12,104,Mulan's Training Day,1.0,5.0,Average,5.0,5.0
10730,AT,12.1878,blah,blahblah,Juniors,4-7,47,Lightning McQueen Speed Launcher,8.0,3.9,Very Easy,4.0,3.9
10733,AT,12.1878,blah,blahblah,Juniors,4-7,62,Mater's Junkyard,3.0,4.3,Easy,4.7,5.0
10732,AT,12.1878,blah,blahblah,Juniors,4-7,75,Guido and Luigi's Pit Stop,1.0,5.0,nan,5.0,5.0
10731,AT,12.1878,blah,blahblah,Juniors,4-7,59,Cruz Ramirez Race Simulator,3.0,4.3,Easy,5.0,4.3
40307,AT,12.1878,blah,blahblah,Disney™,6+,115,Castle Interior Kit,1.0,4.0,Easy,5.0,4.0
40388,AT,12.1878,blah,blahblah,Disney™,6+,80,Mini-Doll Dress-Up Kit,1.0,5.0,Easy,5.0,5.0
10880,AT,36.5878,blah,blahblah,DUPLO®,2-5,22,T. rex Tower,,,nan,,
10879,AT,24.3878,blah,blahblah,DUPLO®,2-5,24,Gentle Giants Petting Zoo,1.0,,nan,5.0,
10508,AT,146.3878,blah,blahblah,DUPLO®,2-5,134,Deluxe Train Set,22.0,4.6,Average,4.1,3.7
10805,AT,121.9878,blah,blahblah,DUPLO®,2-5,163,Around the World,8.0,4.9,Easy,5.0,4.8
10840,AT,97.5878,blah,blahblah,DUPLO®,2-5,106,Big Fair,1.0,4.0,Easy,5.0,4.0
10836,AT,73.1878,blah,blahblah,DUPLO®,2-5,98,Town Square,,,nan,,
10869,AT,73.1878,blah,blahblah,DUPLO®,2-5,104,Farm Adventures,,,nan,,
10507,AT,60.9878,blah,blahblah,DUPLO®,2-5,52,My First Train Set,11.0,4.9,Easy,4.7,4.4
10813,AT,60.9878,blah,blahblah,DUPLO®,2-5,67,Big Construction Site,1.0,5.0,Average,5.0,5.0
10846,AT,60.9878,blah,blahblah,DUPLO®,2-5,28,Flo's Café,3.0,5.0,Easy,5.0,4.5
10841,AT,54.8878,blah,blahblah,DUPLO®,2-5,61,Fun Family Fair,,,nan,,
10864,AT,54.8878,blah,blahblah,DUPLO®,2-5,71,Large Playground Brick Box,,,nan,,
10835,AT,48.7878,blah,blahblah,DUPLO®,2-5,69,Family House,,,nan,,
10844,AT,48.7878,blah,blahblah,DUPLO®,2-5,70,Minnie Mouse Bow-tique,,,nan,,
10827,AT,42.6878,blah,blahblah,DUPLO®,2-5,48,Mickey & Friends Beach House,3.0,5.0,Very Easy,5.0,5.0
10854,AT,42.6878,blah,blahblah,DUPLO®,2-5,120,LEGO® DUPLO® Creative Box,,,nan,,
10834,AT,36.5878,blah,blahblah,DUPLO®,2-5,57,Pizzeria,2.0,5.0,Average,5.0,5.0
10857,AT,36.5878,blah,blahblah,DUPLO®,2-5,31,Piston Cup Race,1.0,5.0,Easy,5.0,4.0
10823,AT,36.5878,blah,blahblah,DUPLO®,2-5,28,Batwing Adventure,3.0,4.3,Average,4.3,3.3
10863,AT,36.5878,blah,blahblah,DUPLO®,1½-3,34,My First Animal Brick Box,,,nan,,
10876,AT,36.5878,blah,blahblah,DUPLO®,2-5,38,Spider-Man & Hulk Adventures,,,nan,,
10868,AT,36.5878,blah,blahblah,DUPLO®,2-5,59,Farm Pony Stable,,,nan,,
10878,AT,36.5878,blah,blahblah,DUPLO®,2-5,37,Rapunzel´s Tower,1.0,5.0,Very Easy,5.0,5.0
10572,AT,36.5878,blah,blahblah,DUPLO®,1½-5,65,LEGO® DUPLO® All-in-One-Box-of-Fun,4.0,4.8,Very Easy,5.0,4.0
10592,AT,30.4878,blah,blahblah,DUPLO®,2-5,26,Fire Truck,2.0,5.0,Very Easy,5.0,5.0
10597,AT,30.4878,blah,blahblah,DUPLO®,2-5,24,Mickey & Minnie Birthday Parade,4.0,5.0,Easy,4.8,4.7
10845,AT,30.4878,blah,blahblah,DUPLO®,1½-3,24,My First Carousel,6.0,2.2,Average,2.2,3.2
10839,AT,30.4878,blah,blahblah,DUPLO®,2-5,32,Shooting Gallery,,,nan,,
10865,AT,30.4878,blah,blahblah,DUPLO®,1½-5,70,Fun Creations,,,nan,,
10871,AT,30.4878,blah,blahblah,DUPLO®,2-5,29,Airport,,,nan,,
10847,AT,24.3878,blah,blahblah,DUPLO®,1½-3,23,Number Train,5.0,5.0,Easy,5.0,4.8
10812,AT,24.3878,blah,blahblah,DUPLO®,2-5,26,Truck & Tracked Excavator,2.0,5.0,Average,5.0,5.0
10816,AT,24.3878,blah,blahblah,DUPLO®,1½-5,36,My First Cars and Trucks,6.0,4.8,Easy,5.0,4.7
10833,AT,24.3878,blah,blahblah,DUPLO®,2-5,39,Preschool,2.0,5.0,Average,5.0,5.0
10867,AT,24.3878,blah,blahblah,DUPLO®,2-5,26,Farmers' Market,,,nan,,
10848,AT,24.3878,blah,blahblah,DUPLO®,1½-3,80,My First Bricks,,,nan,,
10856,AT,24.3878,blah,blahblah,DUPLO®,2-5,23,Mater´s Shed,1.0,5.0,Easy,5.0,5.0
10818,AT,24.3878,blah,blahblah,DUPLO®,1½-5,29,My First Truck,,,nan,,
10877,AT,24.3878,blah,blahblah,DUPLO®,2-5,19,Belle´s Tea Party,1.0,3.0,nan,4.0,4.0
10861,AT,24.3878,blah,blahblah,DUPLO®,1½-3,28,My First Emotions,,,nan,,
10843,AT,18.2878,blah,blahblah,DUPLO®,2-5,15,Mickey Racer,,,nan,,
10832,AT,18.2878,blah,blahblah,DUPLO®,2-5,19,Birthday Picnic,,,nan,,
10809,AT,18.2878,blah,blahblah,DUPLO®,2-5,15,Police Patrol,1.0,3.0,Easy,4.0,3.0
10862,AT,18.2878,blah,blahblah,DUPLO®,1½-3,41,My First Celebration,,,nan,,
2304,AT,18.2878,blah,blahblah,DUPLO®,1½-5,1,LEGO® DUPLO® Green Baseplate,15.0,4.4,Easy,4.0,3.3
10870,AT,12.1878,blah,blahblah,DUPLO®,2-5,16,Farm Animals,,,nan,,
10838,AT,12.1878,blah,blahblah,DUPLO®,2-5,15,Family Pets,2.0,5.0,Very Easy,5.0,5.0
10858,AT,12.1878,blah,blahblah,DUPLO®,1½-3,18,My First Puzzle Pets,,,nan,,
10851,AT,6.0878000000000005,blah,blahblah,DUPLO®,1½-3,6,My First Bus,,,nan,,
10860,AT,6.0878000000000005,blah,blahblah,DUPLO®,1½-3,6,My First Race Car,,,nan,,
10859,AT,6.0878000000000005,blah,blahblah,DUPLO®,1½-3,6,My First Ladybug,,,nan,,
41194,AT,73.1878,blah,blahblah,Elves,9-12,646,Noctura's Tower & the Earth Fox Rescue,2.0,5.0,nan,4.5,3.0
41193,AT,48.7878,blah,blahblah,Elves,8-12,451,Aira & the Song of the Wind Dragon,2.0,4.5,Average,5.0,4.5
41192,AT,36.5878,blah,blahblah,Elves,8-12,360,Azari & the Fire Lion Capture,2.0,4.0,Average,4.0,3.5
41191,AT,30.4878,blah,blahblah,Elves,7-12,205,Naida & the Water Turtle Ambush,2.0,5.0,Average,5.0,5.0
41190,AT,18.2878,blah,blahblah,Elves,7-12,149,Emily Jones & the Eagle Getaway,2.0,5.0,Easy,5.0,5.0
41188,AT,85.3878,blah,blahblah,Elves,8-12,695,Breakout from the Goblin King's Fortress,1.0,,nan,5.0,
41187,AT,60.9878,blah,blahblah,Elves,8-12,460,Rosalyn's Healing Hideout,6.0,4.5,Average,4.3,4.2
41183,AT,36.5878,blah,blahblah,Elves,8-12,339,The Goblin King's Evil Dragon,8.0,4.3,Average,4.3,4.4
41186,AT,24.3878,blah,blahblah,Elves,7-12,145,Azari & the Goblin Forest Escape,2.0,5.0,Average,5.0,3.5
41130,AT,121.9878,blah,blahblah,Friends,8-12,1124,Amusement Park Roller Coaster,17.0,4.8,Average,4.8,4.5
41318,AT,109.7878,blah,blahblah,Friends,7-12,871,Heartlake Hospital,4.0,5.0,Average,4.8,4.0
41314,AT,85.3878,blah,blahblah,Friends,6-12,622,Stephanie's House,8.0,4.6,Average,4.1,3.3
41317,AT,85.3878,blah,blahblah,Friends,7-12,603,Sunshine Catamaran,2.0,5.0,Challenging,4.5,5.0
41340,AT,85.3878,blah,blahblah,Friends,6-12,722,Friendship House,7.0,4.6,Average,4.1,4.0
41126,AT,79.28779999999998,blah,blahblah,Friends,6-12,575,Heartlake Riding Club,5.0,5.0,Average,5.0,5.0
41324,AT,73.1878,blah,blahblah,Friends,8-12,585,Snow Resort Ski Lift,3.0,3.3,Average,3.7,3.7
41339,AT,67.0878,blah,blahblah,Friends,7-12,488,Mia's Camper Van,,,nan,,
41313,AT,60.9878,blah,blahblah,Friends,6-12,589,Heartlake Summer Pool,6.0,4.8,Easy,4.5,4.0
41338,AT,48.7878,blah,blahblah,Friends,6-12,460,Stephanie's Sports Arena,1.0,4.0,Average,4.0,1.0
41323,AT,48.7878,blah,blahblah,Friends,7-12,402,Snow Resort Chalet,4.0,5.0,Average,5.0,4.5
41320,AT,48.7878,blah,blahblah,Friends,6-12,370,Heartlake Frozen Yogurt Shop,,,nan,,
41325,AT,48.7878,blah,blahblah,Friends,6-12,326,Heartlake City Playground,3.0,4.0,Challenging,3.7,3.0
41336,AT,40.2478,blah,blahblah,Friends,6-12,378,Emma's Art Café,3.0,4.7,Average,2.7,3.3
41335,AT,36.5878,blah,blahblah,Friends,6-12,351,Mia's Tree House,2.0,5.0,Challenging,5.0,5.0
41322,AT,36.5878,blah,blahblah,Friends,6-12,307,Snow Resort Ice Rink,2.0,5.0,Average,4.5,4.5
41316,AT,36.5878,blah,blahblah,Friends,6-12,309,Andrea's Speedboat Transporter,1.0,5.0,Easy,5.0,5.0
41311,AT,36.5878,blah,blahblah,Friends,6-12,289,Heartlake Pizzeria,7.0,3.8,Easy,4.1,3.7
41319,AT,30.4878,blah,blahblah,Friends,6-12,246,Snow Resort Hot Chocolate Van,3.0,5.0,Easy,4.0,4.0
41334,AT,30.4878,blah,blahblah,Friends,6-12,229,Andrea's Park Performance,1.0,5.0,Average,5.0,5.0
41333,AT,24.3878,blah,blahblah,Friends,6-12,223,Olivia's Mission Vehicle,1.0,5.0,nan,5.0,5.0
41332,AT,24.3878,blah,blahblah,Friends,6-12,210,Emma's Art Stand,,,nan,,
